"Model"	"Displ"	"Cyl"	"Trans"	"Drive"	"Fuel"	"Veh.Class"	"Air.Pollution.Score"	"City.MPG"	"Hwy.MPG"	"Cmb.MPG"	"Greenhouse.Gas.Score"	"dataYear"
"HONDA Crosstour"	3.5	6	"SemiAuto-6"	"2WD"	"Gasoline"	"small SUV"	6	20	30	23	5	"15"
"HONDA Fit"	1.5	4	"CVT"	"2WD"	"Gasoline"	"station wagon"	5	33	41	36	8	"15"
"HONDA Fit"	1.5	4	"CVT"	"2WD"	"Gasoline"	"station wagon"	6	33	41	36	8	"15"
"HONDA Fit"	1.5	4	"Man-6"	"2WD"	"Gasoline"	"station wagon"	5	29	37	32	8	"15"
"HONDA Fit"	1.5	4	"Man-6"	"2WD"	"Gasoline"	"station wagon"	6	29	37	32	8	"15"
"HONDA Fit"	1.5	4	"SCV-7"	"2WD"	"Gasoline"	"station wagon"	5	32	38	35	8	"15"
"HONDA Fit"	1.5	4	"SCV-7"	"2WD"	"Gasoline"	"station wagon"	6	32	38	35	8	"15"
"HONDA Odyssey"	3.5	6	"Auto-6"	"2WD"	"Gasoline"	"minivan"	5	19	28	22	5	"15"
"HONDA Odyssey"	3.5	6	"Auto-6"	"2WD"	"Gasoline"	"minivan"	6	19	28	22	5	"15"
"HONDA Pilot"	3.5	6	"Auto-5"	"4WD"	"Gasoline"	"small SUV"	5	17	24	20	5	"15"
"HONDA Pilot"	3.5	6	"Auto-5"	"4WD"	"Gasoline"	"small SUV"	6	17	24	20	5	"15"
"HONDA Pilot"	3.5	6	"Auto-5"	"2WD"	"Gasoline"	"small SUV"	5	18	25	21	5	"15"
"HONDA Pilot"	3.5	6	"Auto-5"	"2WD"	"Gasoline"	"small SUV"	6	18	25	21	5	"15"
"HYUNDAI Accent"	1.6	4	"Man-6"	"2WD"	"Gasoline"	"small car"	5	27	38	31	8	"15"
"HYUNDAI Accent"	1.6	4	"Man-6"	"2WD"	"Gasoline"	"small car"	6	27	38	31	8	"15"
"HYUNDAI Accent"	1.6	4	"SemiAuto-6"	"2WD"	"Gasoline"	"small car"	5	26	37	30	7	"15"
"HYUNDAI Accent"	1.6	4	"SemiAuto-6"	"2WD"	"Gasoline"	"small car"	6	26	37	30	7	"15"
"HYUNDAI Azera"	3.3	6	"SemiAuto-6"	"2WD"	"Gasoline"	"large car"	5	20	29	23	5	"15"
"HYUNDAI Azera"	3.3	6	"SemiAuto-6"	"2WD"	"Gasoline"	"large car"	6	20	29	23	5	"15"
"HYUNDAI Azera Limited"	3.3	6	"SemiAuto-6"	"2WD"	"Gasoline"	"large car"	5	19	28	22	5	"15"
"HYUNDAI Azera Limited"	3.3	6	"SemiAuto-6"	"2WD"	"Gasoline"	"large car"	6	19	28	22	5	"15"
"HYUNDAI Elantra"	1.8	4	"Man-6"	"2WD"	"Gasoline"	"midsize car"	5	27	37	31	8	"15"
"HYUNDAI Elantra"	1.8	4	"Man-6"	"2WD"	"Gasoline"	"midsize car"	6	27	37	31	8	"15"
"HYUNDAI Elantra"	1.8	4	"SemiAuto-6"	"2WD"	"Gasoline"	"midsize car"	5	28	38	32	8	"15"
"HYUNDAI Elantra"	1.8	4	"SemiAuto-6"	"2WD"	"Gasoline"	"midsize car"	6	28	38	32	8	"15"
"HYUNDAI Elantra"	2	4	"Man-6"	"2WD"	"Gasoline"	"midsize car"	5	24	34	28	7	"15"
"HYUNDAI Elantra"	2	4	"Man-6"	"2WD"	"Gasoline"	"midsize car"	6	24	34	28	7	"15"
"HYUNDAI Elantra"	2	4	"SemiAuto-6"	"2WD"	"Gasoline"	"midsize car"	5	24	35	28	7	"15"
"HYUNDAI Elantra"	2	4	"SemiAuto-6"	"2WD"	"Gasoline"	"midsize car"	6	24	35	28	7	"15"
"HYUNDAI Elantra"	2	4	"SemiAuto-6"	"2WD"	"Gasoline"	"midsize car"	9	24	35	28	7	"15"
"HYUNDAI Elantra Coupe"	2	4	"Man-6"	"2WD"	"Gasoline"	"midsize car"	5	24	34	27	7	"15"
"HYUNDAI Elantra Coupe"	2	4	"Man-6"	"2WD"	"Gasoline"	"midsize car"	6	24	34	27	7	"15"
"HYUNDAI Elantra Coupe"	2	4	"SemiAuto-6"	"2WD"	"Gasoline"	"midsize car"	5	24	34	28	7	"15"
"HYUNDAI Elantra Coupe"	2	4	"SemiAuto-6"	"2WD"	"Gasoline"	"midsize car"	6	24	34	28	7	"15"
"HYUNDAI Elantra GT"	2	4	"Man-6"	"2WD"	"Gasoline"	"midsize car"	5	24	34	28	7	"15"
"HYUNDAI Elantra GT"	2	4	"Man-6"	"2WD"	"Gasoline"	"midsize car"	6	24	34	28	7	"15"
"HYUNDAI Elantra GT"	2	4	"SemiAuto-6"	"2WD"	"Gasoline"	"midsize car"	5	24	33	27	7	"15"
"HYUNDAI Elantra GT"	2	4	"SemiAuto-6"	"2WD"	"Gasoline"	"midsize car"	6	24	33	27	7	"15"
"HYUNDAI Elantra Limited"	1.8	4	"SemiAuto-6"	"2WD"	"Gasoline"	"midsize car"	5	27	37	31	8	"15"
"HYUNDAI Elantra Limited"	1.8	4	"SemiAuto-6"	"2WD"	"Gasoline"	"midsize car"	6	27	37	31	8	"15"
"HYUNDAI Elantra Limited"	1.8	4	"SemiAuto-6"	"2WD"	"Gasoline"	"midsize car"	9	27	37	31	8	"15"
"HYUNDAI Equus"	5	8	"Auto-8"	"2WD"	"Gasoline"	"large car"	5	15	23	18	4	"15"
"HYUNDAI Equus"	5	8	"Auto-8"	"2WD"	"Gasoline"	"large car"	6	15	23	18	4	"15"
"HYUNDAI Genesis"	3.8	6	"Auto-8"	"4WD"	"Gasoline"	"large car"	5	16	25	19	4	"15"
"HYUNDAI Genesis"	3.8	6	"Auto-8"	"4WD"	"Gasoline"	"large car"	6	16	25	19	4	"15"
"HYUNDAI Genesis"	3.8	6	"Auto-8"	"2WD"	"Gasoline"	"large car"	5	18	29	22	5	"15"
"HYUNDAI Genesis"	3.8	6	"Auto-8"	"2WD"	"Gasoline"	"large car"	6	18	29	22	5	"15"
"HYUNDAI Genesis"	5	8	"Auto-8"	"2WD"	"Gasoline"	"large car"	5	15	23	18	4	"15"
"HYUNDAI Genesis"	5	8	"Auto-8"	"2WD"	"Gasoline"	"large car"	6	15	23	18	4	"15"
"HYUNDAI Genesis Coupe"	3.8	6	"Man-6"	"2WD"	"Gasoline"	"small car"	5	16	24	19	4	"15"
"HYUNDAI Genesis Coupe"	3.8	6	"Man-6"	"2WD"	"Gasoline"	"small car"	6	16	24	19	4	"15"
"HYUNDAI Genesis Coupe"	3.8	6	"SemiAuto-8"	"2WD"	"Gasoline"	"small car"	5	16	25	19	4	"15"
"HYUNDAI Genesis Coupe"	3.8	6	"SemiAuto-8"	"2WD"	"Gasoline"	"small car"	6	16	25	19	4	"15"
"HYUNDAI Santa Fe"	3.3	6	"SemiAuto-6"	"4WD"	"Gasoline"	"small SUV"	5	18	24	20	5	"15"
"HYUNDAI Santa Fe"	3.3	6	"SemiAuto-6"	"4WD"	"Gasoline"	"small SUV"	6	18	24	20	5	"15"
"HYUNDAI Santa Fe"	3.3	6	"SemiAuto-6"	"2WD"	"Gasoline"	"small SUV"	5	18	25	21	5	"15"
"HYUNDAI Santa Fe"	3.3	6	"SemiAuto-6"	"2WD"	"Gasoline"	"small SUV"	6	18	25	21	5	"15"
"HYUNDAI Santa Fe Sport"	2	4	"SemiAuto-6"	"4WD"	"Gasoline"	"small SUV"	5	18	24	21	5	"15"
"HYUNDAI Santa Fe Sport"	2	4	"SemiAuto-6"	"4WD"	"Gasoline"	"small SUV"	6	18	24	21	5	"15"
"HYUNDAI Santa Fe Sport"	2	4	"SemiAuto-6"	"2WD"	"Gasoline"	"small SUV"	5	19	27	22	5	"15"
"HYUNDAI Santa Fe Sport"	2	4	"SemiAuto-6"	"2WD"	"Gasoline"	"small SUV"	6	19	27	22	5	"15"
"HYUNDAI Santa Fe Sport"	2.4	4	"SemiAuto-6"	"4WD"	"Gasoline"	"small SUV"	5	19	25	21	5	"15"
"HYUNDAI Santa Fe Sport"	2.4	4	"SemiAuto-6"	"4WD"	"Gasoline"	"small SUV"	6	19	25	21	5	"15"
"HYUNDAI Santa Fe Sport"	2.4	4	"SemiAuto-6"	"2WD"	"Gasoline"	"small SUV"	5	20	27	23	5	"15"
"HYUNDAI Santa Fe Sport"	2.4	4	"SemiAuto-6"	"2WD"	"Gasoline"	"small SUV"	6	20	27	23	5	"15"
"HYUNDAI Santa Fe Sport Ultimate"	2	4	"SemiAuto-6"	"2WD"	"Gasoline"	"small SUV"	5	19	26	22	5	"15"
"HYUNDAI Santa Fe Sport Ultimate"	2	4	"SemiAuto-6"	"2WD"	"Gasoline"	"small SUV"	6	19	26	22	5	"15"
"HYUNDAI Santa Fe Ultimate"	3.3	6	"SemiAuto-6"	"4WD"	"Gasoline"	"small SUV"	5	17	22	19	4	"15"
"HYUNDAI Santa Fe Ultimate"	3.3	6	"SemiAuto-6"	"4WD"	"Gasoline"	"small SUV"	6	17	22	19	4	"15"
"HYUNDAI Santa Fe Ultimate"	3.3	6	"SemiAuto-6"	"2WD"	"Gasoline"	"small SUV"	5	17	23	20	5	"15"
"HYUNDAI Santa Fe Ultimate"	3.3	6	"SemiAuto-6"	"2WD"	"Gasoline"	"small SUV"	6	17	23	20	5	"15"
"HYUNDAI Sonata"	1.6	4	"AutoMan-7"	"2WD"	"Gasoline"	"large car"	5	28	38	32	8	"15"
"HYUNDAI Sonata"	1.6	4	"AutoMan-7"	"2WD"	"Gasoline"	"large car"	6	28	38	32	8	"15"
"HYUNDAI Sonata"	2	4	"SemiAuto-6"	"2WD"	"Gasoline"	"large car"	5	23	32	26	6	"15"
"HYUNDAI Sonata"	2	4	"SemiAuto-6"	"2WD"	"Gasoline"	"large car"	6	23	32	26	6	"15"
"HYUNDAI Sonata"	2.4	4	"SemiAuto-6"	"2WD"	"Gasoline"	"large car"	5	25	37	29	7	"15"
"HYUNDAI Sonata"	2.4	4	"SemiAuto-6"	"2WD"	"Gasoline"	"large car"	7	25	37	29	7	"15"
"HYUNDAI Sonata"	2.4	4	"SemiAuto-6"	"2WD"	"Gasoline"	"large car"	9	25	37	29	7	"15"
"HYUNDAI Sonata Hybrid"	2.4	4	"AutoMan-6"	"2WD"	"Gasoline"	"midsize car"	9	36	40	38	9	"15"
"HYUNDAI Sonata Hybrid"	2.4	4	"AutoMan-6"	"2WD"	"Gasoline"	"midsize car"	9	36	40	38	9	"15"
"HYUNDAI Sonata Hybrid Limited"	2.4	4	"AutoMan-6"	"2WD"	"Gasoline"	"midsize car"	9	36	40	37	9	"15"
"HYUNDAI Sonata Hybrid Limited"	2.4	4	"AutoMan-6"	"2WD"	"Gasoline"	"midsize car"	9	36	40	37	9	"15"
"HYUNDAI Sonata Limited"	2	4	"SemiAuto-6"	"2WD"	"Gasoline"	"large car"	5	21	31	25	6	"15"
"HYUNDAI Sonata Limited"	2	4	"SemiAuto-6"	"2WD"	"Gasoline"	"large car"	6	21	31	25	6	"15"
"HYUNDAI Sonata Sport/Limited"	2.4	4	"SemiAuto-6"	"2WD"	"Gasoline"	"large car"	5	24	35	28	7	"15"
"HYUNDAI Sonata Sport/Limited"	2.4	4	"SemiAuto-6"	"2WD"	"Gasoline"	"large car"	7	24	35	28	7	"15"
"HYUNDAI Sonata Sport/Limited"	2.4	4	"SemiAuto-6"	"2WD"	"Gasoline"	"large car"	9	24	35	28	7	"15"
"HYUNDAI Tuscon"	2	4	"Auto-6"	"4WD"	"Gasoline"	"small SUV"	5	21	25	23	5	"15"
"HYUNDAI Tuscon"	2	4	"Auto-6"	"4WD"	"Gasoline"	"small SUV"	6	21	25	23	5	"15"
"HYUNDAI Tuscon"	2	4	"Auto-6"	"2WD"	"Gasoline"	"small SUV"	5	23	29	25	6	"15"
"HYUNDAI Tuscon"	2	4	"Auto-6"	"2WD"	"Gasoline"	"small SUV"	6	23	29	25	6	"15"
"HYUNDAI Tuscon"	2.4	4	"Auto-6"	"4WD"	"Gasoline"	"small SUV"	5	20	25	22	5	"15"
"HYUNDAI Tuscon"	2.4	4	"Auto-6"	"4WD"	"Gasoline"	"small SUV"	6	20	25	22	5	"15"
"HYUNDAI Tuscon"	2.4	4	"Auto-6"	"4WD"	"Gasoline"	"small SUV"	9	20	25	22	5	"15"
"HYUNDAI Tuscon"	2.4	4	"Auto-6"	"2WD"	"Gasoline"	"small SUV"	5	21	28	24	6	"15"
"HYUNDAI Tuscon"	2.4	4	"Auto-6"	"2WD"	"Gasoline"	"small SUV"	6	21	28	24	6	"15"
"HYUNDAI Tuscon Fuel Cell"	NA	NA	"Auto-1"	"2WD"	"Hydrogen"	"small SUV"	10	49	51	50	10	"15"
"HYUNDAI Tuscon Fuel Cell"	NA	NA	"Auto-1"	"2WD"	"Hydrogen"	"small SUV"	10	49	51	50	10	"15"
"HYUNDAI Veloster"	1.6	4	"AutoMan-6"	"2WD"	"Gasoline"	"small car"	5	27	36	30	7	"15"
"HYUNDAI Veloster"	1.6	4	"AutoMan-6"	"2WD"	"Gasoline"	"small car"	6	27	36	30	7	"15"
"HYUNDAI Veloster"	1.6	4	"Man-6"	"2WD"	"Gasoline"	"small car"	5	24	33	28	7	"15"
"HYUNDAI Veloster"	1.6	4	"Man-6"	"2WD"	"Gasoline"	"small car"	6	24	33	28	7	"15"
"HYUNDAI Veloster"	1.6	4	"Man-6"	"2WD"	"Gasoline"	"small car"	5	26	35	30	7	"15"
"HYUNDAI Veloster"	1.6	4	"Man-6"	"2WD"	"Gasoline"	"small car"	6	26	35	30	7	"15"
"HYUNDAI Veloster"	1.6	4	"SemiAuto-6"	"2WD"	"Gasoline"	"small car"	5	24	31	27	7	"15"
"HYUNDAI Veloster"	1.6	4	"SemiAuto-6"	"2WD"	"Gasoline"	"small car"	6	24	31	27	7	"15"
"INFINITI Q40"	3.7	6	"SemiAuto-7"	"4WD"	"Gasoline"	"midsize car"	5	18	25	20	5	"15"
"INFINITI Q40"	3.7	6	"SemiAuto-7"	"4WD"	"Gasoline"	"midsize car"	6	18	25	20	5	"15"
"INFINITI Q40"	3.7	6	"SemiAuto-7"	"2WD"	"Gasoline"	"midsize car"	5	19	27	22	5	"15"
"INFINITI Q40"	3.7	6	"SemiAuto-7"	"2WD"	"Gasoline"	"midsize car"	6	19	27	22	5	"15"
"INFINITI Q50"	3.7	6	"SemiAuto-7"	"4WD"	"Gasoline"	"midsize car"	5	19	27	22	5	"15"
"INFINITI Q50"	3.7	6	"SemiAuto-7"	"4WD"	"Gasoline"	"midsize car"	6	19	27	22	5	"15"
"INFINITI Q50"	3.7	6	"SemiAuto-7"	"2WD"	"Gasoline"	"midsize car"	5	20	29	23	5	"15"
"INFINITI Q50"	3.7	6	"SemiAuto-7"	"2WD"	"Gasoline"	"midsize car"	6	20	29	23	5	"15"
"INFINITI Q50 Hybrid"	3.5	6	"SemiAuto-7"	"4WD"	"Gasoline"	"small car"	5	28	35	30	7	"15"
"INFINITI Q50 Hybrid"	3.5	6	"SemiAuto-7"	"4WD"	"Gasoline"	"small car"	6	28	35	30	7	"15"
"INFINITI Q50 Hybrid"	3.5	6	"SemiAuto-7"	"2WD"	"Gasoline"	"small car"	5	29	36	31	8	"15"
"INFINITI Q50 Hybrid"	3.5	6	"SemiAuto-7"	"2WD"	"Gasoline"	"small car"	6	29	36	31	8	"15"
"INFINITI Q50S Hybrid"	3.5	6	"SemiAuto-7"	"4WD"	"Gasoline"	"small car"	5	27	31	28	7	"15"
"INFINITI Q50S Hybrid"	3.5	6	"SemiAuto-7"	"4WD"	"Gasoline"	"small car"	6	27	31	28	7	"15"
"INFINITI Q50S Hybrid"	3.5	6	"SemiAuto-7"	"2WD"	"Gasoline"	"small car"	5	28	34	30	7	"15"
"INFINITI Q50S Hybrid"	3.5	6	"SemiAuto-7"	"2WD"	"Gasoline"	"small car"	6	28	34	30	7	"15"
"INFINITI Q50S Hybrid"	3.7	6	"SemiAuto-7"	"2WD"	"Gasoline"	"midsize car"	5	20	30	23	5	"15"
"INFINITI Q50S Hybrid"	3.7	6	"SemiAuto-7"	"2WD"	"Gasoline"	"midsize car"	6	20	30	23	5	"15"
"INFINITI Q50a"	3.7	6	"SemiAuto-7"	"4WD"	"Gasoline"	"midsize car"	5	19	27	22	5	"15"
"INFINITI Q50a"	3.7	6	"SemiAuto-7"	"4WD"	"Gasoline"	"midsize car"	6	19	27	22	5	"15"
"INFINITI Q60"	3.7	6	"Man-6"	"2WD"	"Gasoline"	"small car"	5	17	25	20	5	"15"
"INFINITI Q60"	3.7	6	"Man-6"	"2WD"	"Gasoline"	"small car"	6	17	25	20	5	"15"
"INFINITI Q60"	3.7	6	"SemiAuto-7"	"4WD"	"Gasoline"	"small car"	5	18	25	20	5	"15"
"INFINITI Q60"	3.7	6	"SemiAuto-7"	"4WD"	"Gasoline"	"small car"	6	18	25	20	5	"15"
"INFINITI Q60"	3.7	6	"SemiAuto-7"	"2WD"	"Gasoline"	"small car"	5	19	27	22	5	"15"
"INFINITI Q60"	3.7	6	"SemiAuto-7"	"2WD"	"Gasoline"	"small car"	6	19	27	22	5	"15"
"INFINITI Q60 Convertible"	3.7	6	"Man-6"	"2WD"	"Gasoline"	"small car"	5	16	24	19	4	"15"
"INFINITI Q60 Convertible"	3.7	6	"Man-6"	"2WD"	"Gasoline"	"small car"	6	16	24	19	4	"15"
"INFINITI Q60 Convertible"	3.7	6	"SemiAuto-7"	"2WD"	"Gasoline"	"small car"	5	18	26	20	5	"15"
"INFINITI Q60 Convertible"	3.7	6	"SemiAuto-7"	"2WD"	"Gasoline"	"small car"	6	18	26	20	5	"15"
"INFINITI Q70"	3.7	6	"SemiAuto-7"	"4WD"	"Gasoline"	"midsize car"	5	18	24	20	5	"15"
"INFINITI Q70"	3.7	6	"SemiAuto-7"	"4WD"	"Gasoline"	"midsize car"	6	18	24	20	5	"15"
"INFINITI Q70"	3.7	6	"SemiAuto-7"	"2WD"	"Gasoline"	"midsize car"	5	18	26	21	5	"15"
"INFINITI Q70"	3.7	6	"SemiAuto-7"	"2WD"	"Gasoline"	"midsize car"	6	18	26	21	5	"15"
"INFINITI Q70"	5.6	8	"SemiAuto-7"	"4WD"	"Gasoline"	"midsize car"	5	16	23	18	4	"15"
"INFINITI Q70"	5.6	8	"SemiAuto-7"	"4WD"	"Gasoline"	"midsize car"	6	16	23	18	4	"15"
"INFINITI Q70"	5.6	8	"SemiAuto-7"	"2WD"	"Gasoline"	"midsize car"	5	16	24	19	4	"15"
"INFINITI Q70"	5.6	8	"SemiAuto-7"	"2WD"	"Gasoline"	"midsize car"	6	16	24	19	4	"15"
"INFINITI Q70 Hybrid"	3.5	6	"SemiAuto-7"	"2WD"	"Gasoline"	"midsize car"	5	29	34	31	8	"15"
"INFINITI Q70 Hybrid"	3.5	6	"SemiAuto-7"	"2WD"	"Gasoline"	"midsize car"	6	29	34	31	8	"15"
"INFINITI QX50"	3.7	6	"SemiAuto-7"	"4WD"	"Gasoline"	"station wagon"	5	17	24	20	5	"15"
"INFINITI QX50"	3.7	6	"SemiAuto-7"	"4WD"	"Gasoline"	"station wagon"	6	17	24	20	5	"15"
"INFINITI QX50"	3.7	6	"SemiAuto-7"	"2WD"	"Gasoline"	"station wagon"	5	17	25	20	5	"15"
"INFINITI QX50"	3.7	6	"SemiAuto-7"	"2WD"	"Gasoline"	"station wagon"	6	17	25	20	5	"15"
"INFINITI QX60"	3.5	6	"SCV-7"	"4WD"	"Gasoline"	"small SUV"	5	19	26	22	5	"15"
"INFINITI QX60"	3.5	6	"SCV-7"	"4WD"	"Gasoline"	"small SUV"	6	19	26	22	5	"15"
"INFINITI QX60"	3.5	6	"SCV-7"	"2WD"	"Gasoline"	"small SUV"	5	21	27	23	5	"15"
"INFINITI QX60"	3.5	6	"SCV-7"	"2WD"	"Gasoline"	"small SUV"	6	21	27	23	5	"15"
"INFINITI QX60 Hybrid"	2.5	4	"SCV-7"	"4WD"	"Gasoline"	"standard SUV"	5	25	28	26	6	"15"
"INFINITI QX60 Hybrid"	2.5	4	"SCV-7"	"4WD"	"Gasoline"	"standard SUV"	6	25	28	26	6	"15"
"INFINITI QX60 Hybrid"	2.5	4	"SCV-7"	"2WD"	"Gasoline"	"standard SUV"	5	26	28	26	6	"15"
"INFINITI QX60 Hybrid"	2.5	4	"SCV-7"	"2WD"	"Gasoline"	"standard SUV"	6	26	28	26	6	"15"
"INFINITI QX70"	3.7	6	"SemiAuto-7"	"4WD"	"Gasoline"	"small SUV"	5	16	22	18	4	"15"
"INFINITI QX70"	3.7	6	"SemiAuto-7"	"4WD"	"Gasoline"	"small SUV"	6	16	22	18	4	"15"
"INFINITI QX70"	3.7	6	"SemiAuto-7"	"2WD"	"Gasoline"	"small SUV"	5	17	24	19	4	"15"
"INFINITI QX70"	3.7	6	"SemiAuto-7"	"2WD"	"Gasoline"	"small SUV"	6	17	24	19	4	"15"
"INFINITI QX80"	5.6	8	"SemiAuto-7"	"4WD"	"Gasoline"	"standard SUV"	5	14	20	16	3	"15"
"INFINITI QX80"	5.6	8	"SemiAuto-7"	"4WD"	"Gasoline"	"standard SUV"	5	14	20	16	3	"15"
"INFINITI QX80"	5.6	8	"SemiAuto-7"	"4WD"	"Gasoline"	"standard SUV"	5	NA	NA	NA	NA	"15"
"INFINITI QX80"	5.6	8	"SemiAuto-7"	"4WD"	"Gasoline"	"standard SUV"	5	13	19	15	3	"15"
"INFINITI QX80"	5.6	8	"SemiAuto-7"	"4WD"	"Gasoline"	"standard SUV"	5	13	19	15	3	"15"
"INFINITI QX80"	5.6	8	"SemiAuto-7"	"2WD"	"Gasoline"	"standard SUV"	5	14	20	16	3	"15"
"INFINITI QX80"	5.6	8	"SemiAuto-7"	"2WD"	"Gasoline"	"standard SUV"	5	14	20	16	3	"15"
"ISUZU NPR Ecomax"	3	4	"Auto-6"	"2WD"	"Diesel"	"special purpose"	1	NA	NA	NA	NA	"15"
"ISUZU NPR Ecomax"	3	4	"Auto-6"	"2WD"	"Diesel"	"special purpose"	1	NA	NA	NA	NA	"15"
"ISUZU Stripped Chassis (Walk In Van)"	3	4	"Auto-6"	"2WD"	"Diesel"	"special purpose"	1	NA	NA	NA	NA	"15"
"ISUZU Stripped Chassis (Walk In Van)"	3	4	"Auto-6"	"2WD"	"Diesel"	"special purpose"	1	NA	NA	NA	NA	"15"
"JAGUAR F-Type Convertible"	3	6	"SemiAuto-8"	"2WD"	"Gasoline"	"small car"	5	20	28	23	5	"15"
"JAGUAR F-Type Convertible"	3	6	"SemiAuto-8"	"2WD"	"Gasoline"	"small car"	6	20	28	23	5	"15"
"JAGUAR F-Type Coupe"	3	6	"SemiAuto-8"	"2WD"	"Gasoline"	"small car"	5	20	28	23	5	"15"
"JAGUAR F-Type Coupe"	3	6	"SemiAuto-8"	"2WD"	"Gasoline"	"small car"	6	20	28	23	5	"15"
"JAGUAR F-Type R Coupe"	5	8	"SemiAuto-8"	"2WD"	"Gasoline"	"small car"	5	16	23	18	4	"15"
"JAGUAR F-Type R Coupe"	5	8	"SemiAuto-8"	"2WD"	"Gasoline"	"small car"	6	16	23	18	4	"15"
"JAGUAR F-Type S Convertible"	3	6	"SemiAuto-8"	"2WD"	"Gasoline"	"small car"	5	19	27	22	5	"15"
"JAGUAR F-Type S Convertible"	3	6	"SemiAuto-8"	"2WD"	"Gasoline"	"small car"	6	19	27	22	5	"15"
"JAGUAR F-Type S Coupe"	3	6	"SemiAuto-8"	"2WD"	"Gasoline"	"small car"	5	19	27	22	5	"15"
"JAGUAR F-Type S Coupe"	3	6	"SemiAuto-8"	"2WD"	"Gasoline"	"small car"	6	19	27	22	5	"15"
"JAGUAR F-Type V8 S Convertible"	5	8	"SemiAuto-8"	"2WD"	"Gasoline"	"small car"	5	16	23	18	4	"15"
"JAGUAR F-Type V8 S Convertible"	5	8	"SemiAuto-8"	"2WD"	"Gasoline"	"small car"	6	16	23	18	4	"15"
"JAGUAR XF"	2	4	"SemiAuto-8"	"2WD"	"Gasoline"	"midsize car"	5	19	30	23	5	"15"
"JAGUAR XF"	2	4	"SemiAuto-8"	"2WD"	"Gasoline"	"midsize car"	6	19	30	23	5	"15"
"JAGUAR XF"	3	6	"SemiAuto-8"	"4WD"	"Gasoline"	"midsize car"	7	17	27	20	5	"15"
"JAGUAR XF"	3	6	"SemiAuto-8"	"4WD"	"Gasoline"	"midsize car"	9	17	27	20	5	"15"
"JAGUAR XF"	3	6	"SemiAuto-8"	"2WD"	"Gasoline"	"midsize car"	7	18	28	22	5	"15"
"JAGUAR XF"	3	6	"SemiAuto-8"	"2WD"	"Gasoline"	"midsize car"	9	18	28	22	5	"15"
"JAGUAR XF"	5	8	"SemiAuto-8"	"2WD"	"Gasoline"	"midsize car"	5	15	23	18	4	"15"
"JAGUAR XF"	5	8	"SemiAuto-8"	"2WD"	"Gasoline"	"midsize car"	6	15	23	18	4	"15"
"JAGUAR XJ"	3	6	"SemiAuto-8"	"4WD"	"Gasoline"	"large car"	5	16	24	19	4	"15"
"JAGUAR XJ"	3	6	"SemiAuto-8"	"4WD"	"Gasoline"	"large car"	6	16	24	19	4	"15"
"JAGUAR XJ"	5	8	"SemiAuto-8"	"2WD"	"Gasoline"	"large car"	5	15	23	18	4	"15"
"JAGUAR XJ"	5	8	"SemiAuto-8"	"2WD"	"Gasoline"	"large car"	6	15	23	18	4	"15"
"JAGUAR XJL"	3	6	"SemiAuto-8"	"4WD"	"Gasoline"	"large car"	5	16	24	19	4	"15"
"JAGUAR XJL"	3	6	"SemiAuto-8"	"4WD"	"Gasoline"	"large car"	6	16	24	19	4	"15"
"JAGUAR XJL"	5	8	"SemiAuto-8"	"2WD"	"Gasoline"	"large car"	5	15	23	18	4	"15"
"JAGUAR XJL"	5	8	"SemiAuto-8"	"2WD"	"Gasoline"	"large car"	6	15	23	18	4	"15"
"JAGUAR XK"	5	8	"SemiAuto-6"	"2WD"	"Gasoline"	"small car"	5	15	22	18	4	"15"
"JAGUAR XK"	5	8	"SemiAuto-6"	"2WD"	"Gasoline"	"small car"	5	16	24	19	4	"15"
"JAGUAR XK"	5	8	"SemiAuto-6"	"2WD"	"Gasoline"	"small car"	6	15	22	18	4	"15"
"JAGUAR XK"	5	8	"SemiAuto-6"	"2WD"	"Gasoline"	"small car"	6	16	24	19	4	"15"
"JAGUAR XK Convertible"	5	8	"SemiAuto-6"	"2WD"	"Gasoline"	"small car"	5	15	22	17	4	"15"
"JAGUAR XK Convertible"	5	8	"SemiAuto-6"	"2WD"	"Gasoline"	"small car"	5	16	22	18	4	"15"
"JAGUAR XK Convertible"	5	8	"SemiAuto-6"	"2WD"	"Gasoline"	"small car"	6	15	22	17	4	"15"
"JAGUAR XK Convertible"	5	8	"SemiAuto-6"	"2WD"	"Gasoline"	"small car"	6	16	22	18	4	"15"
"JEEP Cherokee"	2.4	4	"Auto-9"	"4WD"	"Gasoline"	"small SUV"	6	21	28	24	6	"15"
"JEEP Cherokee"	2.4	4	"Auto-9"	"4WD"	"Gasoline"	"small SUV"	9	21	28	24	6	"15"
"JEEP Cherokee"	2.4	4	"Auto-9"	"2WD"	"Gasoline"	"small SUV"	6	22	31	25	6	"15"
"JEEP Cherokee"	2.4	4	"Auto-9"	"2WD"	"Gasoline"	"small SUV"	9	22	31	25	6	"15"
"JEEP Cherokee"	3.2	6	"Auto-9"	"4WD"	"Gasoline"	"small SUV"	6	20	28	23	5	"15"
"JEEP Cherokee"	3.2	6	"Auto-9"	"2WD"	"Gasoline"	"small SUV"	6	21	29	24	6	"15"
"JEEP Cherokee 4x4 Active Drive II"	2.4	4	"Auto-9"	"4WD"	"Gasoline"	"small SUV"	9	21	27	23	5	"15"
